topic,ID,url,title,snippet,relevant,viewpoint
Should Bottled Water Be Banned?,79073,https://www.quora.com/Should-bottled-water-be-banned-Why-or-why-not,Should bottled water be banned? Why or why not? - Quora,"When clean drinking <b>water</b> becomes available every where, <b>bottled</b> <b>water</b> will be out of business, almost. In India, because we do not trust the quality of drinking <b>water</b> (rightly so) and are not sure of availability, we go for easier a...",TRUE,2
Should Bottled Water Be Banned?,80299,https://www.foxessays.com/should-bottled-water-be-banned/,Should bottled water be banned - Fox Essays,"(clarify the opinion that <b>bottled</b> <b>water</b> should be banned, including thesis statements) Then 2 or 3 body paragraphs to discuss why we should <b>ban</b> <b>bottled</b> <b>water</b>, how does it harm our environment, earth or climate etc. (please find some convincing statistics to prove and support your <b>arguments</b>, such as the researches, records, comparisons, datas.",FALSE,0
Should Bottled Water Be Banned?,83407,https://www.therecord.com/opinion-story/5765879-opinion-ban-bottled-water-if-you-want-to-make-everything-worse/,Opinion | Opinion: Ban bottled water if you want to make ...,"<b>Opinion</b>: <b>Ban</b> <b>bottled</b> <b>water</b> if you want to make everything worse <b>Opinion</b> Jul 30, 2015 by Peter Shawn Taylor Waterloo Region Record <b>Water</b> is poured from a one-time use <b>bottle</b>.",TRUE,-2
Should Bottled Water Be Banned?,91667,https://www.watercanada.net/feature/the-problems-were-not-solving-by-banning-bottled-water/,The Problems We’re Not Solving By Banning Bottled Water ...,"Students simply replaced their bottled water purchases with higher levels of bottled pop and sports drinks. Since reducing waste was an explicitly stated goal of UVM’s decision to ban the bottle, these are clearly unintended consequences. But a closer reading of the ban’s story reveals a more complex set of motivations was at play.",TRUE,-1
Should Bottled Water Be Banned?,10047,https://mtnweekly.com/health/6-reasons-ban-plastic-water-bottles/,Should Bottled Water Be Banned? 6 Reasons Why - Mountain ...,"Choose a reusable water bottle that expresses your personality. So pick one up and take it to yoga class, work and anywhere else you want to go! Whether you like bright colors, prints, logos of your favorite brands or even a custom design, you can get just about anything you want in the way of a non-toxic water bottle these days.",TRUE,2
Should Bottled Water Be Banned?,29303,https://www.theguardian.com/commentisfree/2018/jan/28/bottled-water-is-a-nonsense-fill-our-towns-with-drinking-fountains,Bottled water is a nonsense. Just ban it and fill our ...,<b>Bottled</b> <b>water</b> is a nonsense. Just <b>ban</b> it and fill our towns with drinking fountains ... I can think of no reason to drink <b>bottled</b> <b>water</b> other than buying into the branding that it’s somehow ...,TRUE,3
Should Bottled Water Be Banned?,42677,https://www.nbcnews.com/storyline/california-drought/ban-bottled-water-industry-scrutinized-parched-california-n357256,Ban Bottled Water? Industry Scrutinized in Parched California,"The company&#39;s five bottled water plants and four food factories in the state collectively consume about 1 billion gallons of water each year, which amounts to 0.008 percent of the 13 trillion ...",TRUE,-1
Should Bottled Water Be Banned?,45687,https://www.aquaidwatercoolers.co.uk/advantages-of-bottled-water,Advantages of bottled water | AquAid UK,"The biggest advantage of bottled water is that it is convenient and safe. When you are travelling to work, or on holiday, you can never be sure if there will be clean and safe drinking water at your destination or on your way there.",TRUE,-2
Should Bottled Water Be Banned?,46157,https://www.dailyprogress.com/opinion/opinion-column-ban-the-plastic-water-bottle-ban/article_abe34150-a33d-5325-9cae-3bb9e23a89a3.html,Opinion/Column: Ban the plastic water bottle ban | Opinion ...,"For example, at the San Francisco airport, single-serve <b>bottled</b> <b>water</b> is now banned for sale, while <b>water</b> <b>bottles</b> larger than 1 liter are still allowed to be sold, which means millions of thirsty ...",TRUE,-2
Should Bottled Water Be Banned?,61904,https://www.friendsjournal.org/bottled-water/,The Top Ten Reasons (Plus Three) Why Bottled Water Is a ...,The crusade <b>against</b> <b>bottled</b> <b>water</b> has become something of a standard feature of environmental activism among Friends. I discovered this a couple years ago when some self‐appointed eco‐elders came after me for having ordered several cases of <b>bottled</b> <b>water</b> with distinctive labels.,TRUE,-2
Should Bottled Water Be Banned?,62985,https://www.kialo.com/should-bottled-water-be-banned-31761,Should Bottled Water be banned? | Kialo,"<b>Bottled</b> <b>water</b> <b>should</b> only be <b>banned</b> in countries in which safe tap <b>water</b> is available, and could be limited to a strict amount in a household in case of a <b>water</b> shortage or circumstance in which tap <b>water</b> is not available for a period of time.",TRUE,0
Should Bottled Water Be Banned?,66465,https://theecologist.org/2009/aug/11/banning-bottled-water-universities,Banning bottled water in universities - The Ecologist,The <b>ban</b> at Leeds University Union proves <b>bottled</b> <b>water</b> is a thing of the past. It paints a vivid picture of success and exposes the weaknesses in the <b>arguments</b> <b>against</b> banning <b>bottled water</b>. It&#39;s a decision that demands to be emulated - so don&#39;t <b>bottle</b> it. Sophie Haydock is a freelance journalist,TRUE,1
Should Bottled Water Be Banned?,71200,https://blog.nationalgeographic.org/2012/02/13/bottled-water-is-silly-but-so-is-banning-it/,Bottled Water Is Silly — But So Is Banning It – National ...,"The bottled water debates is a great way of waking people up to the big water issues almost every community faces — scarcity, purity, reuse, sustainability. But the conversation has to move on from bottled water to the water supply itself. Banning bottled water doesn’t really teach anyone anything.",TRUE,-1
Should Bottled Water Be Banned?,75312,https://www.sustainabilitymatters.net.au/content/sustainability/article/we-ve-banned-the-bag-but-what-about-plastic-bottles--302545684,"We&#39;ve banned the bag, but what about plastic bottles?","The town of Bundanoon, NSW, showed what is possible when it voted to ban the sale of bottled water within the town precinct in 2009. Nine years later, the ban still exists and it’s working. Businesses have available for sale re-usable drink bottles and chilled filtered tap water, whilst both free filtered water stations, and water fountains ...",TRUE,2
Should Bottled Water Be Banned?,78685,https://www.filtersfast.com/articles/Ban-bottled-water.php,Should Universities Ban Bottled Water? - Filters Fast,"Should universities <b>ban bottled water</b>? This question has been debated among students, faculty and staff members in nearly 60 colleges and universities for several years now, and a conclusive answer is still out of reach. As more and more schools increase their efforts to &quot;go green,&quot; the issue of <b>bottled</b> <b>water</b> vs. tap <b>water</b> gets more heated.",TRUE,0
Should Bottled Water Be Banned?,79768,https://www.paperdue.com/essay/bottled-water-be-banned-why-11444,Should the Government Ban Bottled Water - Essay - 3433 ...,"The reasons behind the ban are many and obvious: one, tap water costs &quot;thousands of times less than bottled water&quot; (tap water in Seattle costs half a penny per gallon compared with $9.60 a gallon for bottled water; two, just two in ten plastic bottles are recycled, &quot;creating waste that is not biodegradable&quot;; and three, bottled water increases ...",TRUE,2
Should Bottled Water Be Banned?,89331,https://healthyeating.sfgate.com/advantages-bottled-water-10179.html,What Are Some Advantages of Bottled Water? | Healthy ...,"Keeping your refrigerator stocked with bottled water is a quick and convenient way to fulfill your body&#39;s hydration needs. Although it doesn’t take much time or effort to fill a glass with water from the tap or a pitcher, grabbing a bottled water from the refrigerator is even quicker.",TRUE,-1
Should Bottled Water Be Banned?,99865,https://www.publicceo.com/2013/12/opinion-proposed-bottled-water-ban-not-in-the-best-interest-of-san-franciscans/,Opinion: Proposed Bottled Water Ban Not in the Best ...,"The bottled water industry is a strong supporter of our environment and our natural resources. In fact, bottled water’s environmental footprint is the lowest of any packaged beverage according to a life cycle assessment conducting by Quantis in 2010. Bottled water recycling rates are also increasing.",TRUE,-2
Should Zoos Exist?,10561,https://isaronline.org/the-case-against-zoos/,The Case Against Zoos - International Society for Animal ...,"There are many arguments against the existence of zoos, and there are many articles and some books that make a convincing case for their closure. (Among the latter is Peter Batten’s Living Trophies.) Some, but by no means all, of those arguments are: · Zoo animals are often acquired from dealers who, in turn, have obtained them by brutal means....",TRUE,-2
Should Zoos Exist?,12365,https://www.scientificamerican.com/article/how-do-zoos-help-endangered-animals/,How Do Zoos Help Endangered Animals? - Scientific American,"Zoos also use SSPs as research tools to better understand wildlife biology and population dynamics, and to raise awareness and funds to support field projects and habitat protection for specific ...",TRUE,2
Should Zoos Exist?,16071,https://vmsseaglescall.org/2142/opinion/zoos-should-be-banned/,Zoos should be banned – The Eagle&#39;s Call,"27 Responses to “<b>Zoos</b> <b>should</b> be <b>banned</b>” Anonymous on June 6th, 2018 1:17 pm I would rather be in a cage and fed meals that are fine for animals than be iut in the wild with the potential to mauled to death by a lion or bear.",TRUE,-2
Should Zoos Exist?,18575,https://www.thetoptens.com/reasons-why-zoos-are-bad/,Top Ten Reasons Why Zoos Are Bad - TheTopTens,27 Some Zoos are So Overrated. Umm excuse meh but seriously Australia is the best country in the world and in some zoos they let them roam free how cool is that so sick of people saying things when they have no idea what there talking about. Yer a Australia zoo is so bad for all the things there to over the top and dear.,TRUE,-2
Should Zoos Exist?,22903,https://www.usatoday.com/story/opinion/2016/06/01/wild-animals-belong-wild-opposing-view/85270242/,Wild animals belong in the wild: Opposing view,"Wild animals belong in the wild: Opposing view Julia Gallucci It seems that humans have always been fascinated by wild animals and compelled to capture and display them, with the first zoos ...",TRUE,-2
Should Zoos Exist?,37252,https://sciencing.com/do-zoos-actually-help-protect-animals-facing-extinction-13400293.html,Do Zoos Actually Help Protect Animals Facing Extinction ...,"The debate rages on whether zoos offer the best option to protect animals facing extinction. On one side of the fence, you have scientists who state that zoos can help an endangered species thrive while detractors state that the best way to protect a threatened species is to create protective preserves where they can breed naturally.",TRUE,1
Should Zoos Exist?,41285,https://www.onegreenplanet.org/news/research-suggests-that-zoos-do-not-educate-or-empower-children/,Breaking News: Research Suggests that Zoos Do NOT &#39;Educate ...,"We&#39;ve all heard of the overly-used arguments that people make in order to support the captivity of animals, and one of the headlining bullet points of any pro-cap is that zoos prompt education and ...",TRUE,-2
Should Zoos Exist?,50198,https://www.tapatalk.com/groups/elephantcommentator/should-zoos-exist-t10340.html,Should zoos exist? - The Elephant Commentator,"“Ask a dozen <b>zoo</b> directors why these places <b>should</b> <b>exist</b> today and you’ll get a different answer every time,” wrote Justin Worland in an examination of the future of <b>zoos</b> in Time. “Education, conservation, and science all come up.",TRUE,-1
Should Zoos Exist?,54465,https://www.imnepal.com/reasons-zoos-banned/,5 Reasons Why Zoos Should Be Banned,"We are here with arguments for and against zoos. We have posted here some best and top reasons to ban the zoos. Read here best 5 causes why zoos should be banned. 5 Reasons Why Zoos Are Bad – Zoos Should Be Banned And Animals Should Not Be Kept In Zoos. The first zoo was established on July 1, 1874, in Philadelphia, America.",TRUE,-1
Should Zoos Exist?,61959,https://www.burlingtoncountytimes.com/article/20150904/LIFESTYLE/309049663,Why we shouldn’t close zoos and aquariums - Lifestyle ...,"For example, the Association of <b>Zoos</b> and Aquariums, which many United States <b>zoos</b> and aquariums are a part of, has a program that aims to “manage the breeding of specific endangered species in ...",TRUE,2
Should Zoos Exist?,70976,https://www.theguardian.com/commentisfree/2017/mar/04/if-we-love-animals-close-zoos-now,"If we really love animals, we should close all zoos now ...","F or a lifelong animal lover, zoo owner David Gill appears to have developed an unfortunate habit of loving creatures to extinction. Even before he came to national notice, after fresh reports of ...",TRUE,-2
Should Zoos Exist?,71444,https://www.peta.org/issues/animals-in-entertainment/animals-used-entertainment-factsheets/zoos-pitiful-prisons/,Zoos: Pitiful Prisons | PETA,"Zoo babies are crowd-pleasers, but breeding programs—under the guise of species preservation—inevitably result in a surplus of less “cute” adult animals. Zoos routinely trade, loan, sell, or barter adult animals they no longer want. A chimpanzee named Edith is one example of a discarded zoo baby who fell into the wrong hands.",TRUE,-3
Should Zoos Exist?,80602,https://www.zsl.org/blogs/wild-science/the-case-for-zoos-a-scientists-perspective,The Case for Zoos: A Scientist’s Perspective | Zoological ...,"The Case for Zoos: A Scientist’s Perspective . ... How can zoos justify their ongoing existence in this modern age, when information and images of any species under the sun is just a click of the mouse away? Certainly this is a question that even I still ask myself occasionally, two years away from my 30 year anniversary as a veterinarian and ...",TRUE,2
Should Zoos Exist?,88967,http://www.jamesborrell.com/five-strongest-arguments-against-zoos/,Five of the Strongest Arguments Against Zoos,"I thought I’d take the chance to highlight some of the things I think they could do better – starting with the very arguments used against them. Common Problems With Zoos 1. Keeping animals in cages is cruel, and we don’t have the right. Yep, captivity is certainly cruel to an extent.",TRUE,-2
Should Zoos Exist?,12476,http://www.animal-rights-library.com/texts-m/jamieson01.htm,"Against Zoos, by Dale Jamieson - Animal Rights Library","Moreover, whatever benefits are obtained from any kind of zoo must confront the moral presumption against keeping wild animals in captivity. Which way do the scales tip? There are two further considerations which, in my view, tip the scales against zoos.",TRUE,-2
Should Zoos Exist?,29925,https://www.weforum.org/agenda/2014/10/zoos-save-animal-species/,How zoos can save our animals | World Economic Forum,"Today, many zoos promote the protection of biodiversity as a significant part of their mission. As conservation “arks” for endangered species and, increasingly, as leaders in field conservation projects such as the reintroduction of captive-born animals to the wild, they’re preparing to play an even more significant role in the effort to save species in this century.",TRUE,2
Should Zoos Exist?,38913,https://gulfnews.com/opinion/op-eds/animals-should-be-kept-in-zoos-1.1844054,Animals should be kept in zoos | Op-eds – Gulf News,"Animals should be kept in zoos. It was the parent’s responsibility to keep an eye on her child. Published: June 11, 2016 ... In conclusioon, zoos have a right to exist, for the sake of education ...",TRUE,2
Should Zoos Exist?,41793,https://thewolfpacket.org/4064/opinions/zoos-are-beneficial/,Zoos Are Beneficial – The Wolfpacket,"Most people think of a zoo as a facility with indoor and outdoor settings where living, typically wild animals are kept for public exhibition. Some may say, like the definition implies, that a zoo’s only purpose is simply for humans to be entertained. On the contrary, zoos benefit animals more than people realize. There is...",TRUE,2
Should Zoos Exist?,43072,https://pets-animals.blurtit.com/1113858/why-zoos-should-not-be-banned,Why Zoos Should Not Be Banned? - Blurtit,<b>Zoo</b>&#39;s <b>should</b> be <b>banned</b> because animals cannot react in there natural way. Animals don&#39;t get looked after well in <b>zoos</b>. They do not live in Thier natural habitat some <b>zoos</b> have awful conditions which will harm the animal life even worser.,TRUE,2
Should Zoos Exist?,56101,https://www.thezooscientist.com/opinions-zoos-matter,Opinion Articles - Zoos Matter! - The Zoo Scientist,"Another opinion article on the vital role of modern zoos in fighting extinction, by ZSL&#39;s Director General, Dominic Jermey. This comes after four Northern Bald Ibis were sent from ZSL London Zoo to Spain, for reintroduction into the wild, as part of an ex-situ project that is returning this species to its former range.",TRUE,2
Should Zoos Exist?,60172,https://www.worldatlas.com/articles/is-keeping-wild-animals-in-zoos-unethical-arguments-for-and-against.html,Is Keeping Wild Animals In Zoos Unethical?: Arguments For ...,Many zoos currently work in collaboration with universities that research the facilities and train professionals such as veterinarians who can then help care for animals. Arguments Against Zoos. Today most zoos have become recreation facilities where people can go and view animals for entertainment and amusement.,TRUE,0
Should Zoos Exist?,60647,https://www.peacefuldumpling.com/opinion-why-we-should-abolish-zoos,Opinion: Why We Should Abolish Zoos - Peaceful Dumpling,"<b>Opinion: Why</b> We <b>Should</b> Abolish <b>Zoos</b>. by Isabelle Steichen. June 9, 2016. When I was little, I loved <b>zoos</b> because I loved animals (and my brothers used to love making fun of me because I would create flyers with animal rights slogans and hang them up around the house). I believed that <b>zoos</b> were places for people who love animals, and I was ...",TRUE,-2
Should Zoos Exist?,68333,https://animals.howstuffworks.com/animal-facts/zoos-good-or-bad2.htm,Zoo Cons: Wild Animals Are Meant to Be Wild - Zoo Cons ...,Zoo Cons: Wild Animals Are Meant to Be Wild - Zoo cons include the simple fact that wild animals are meant to be wild. Learn how zoo cons spark debate from animal advocacy groups like PETA.,TRUE,-2
Should Zoos Exist?,81344,http://archit.expertscolumn.com/article/5-reasons-keeping-animals-zoo-animal-welfare,5 Reasons For Keeping Animals In Zoo – For Animal Welfare,"Are there any valid reasons to keep animals in zoo? Why keep animals in zoo? What are the reasons to keep animals in zoos? Is it logical to keep animals in zoos? To some extent, yes. Animals that are in zoo are immediately brought into attention of the zoo owners or zoo management whenever they face problems. Though some might argue that keeping animals in zoo is an offence on their liberty ...",TRUE,2
Should Zoos Exist?,81920,https://akeeperstailblog.com/the-arguments-against-zoos-a-keepers-perspective/,The Arguments Against Zoos | A Keeper&#39;s Tail,"The Arguments Against Zoos – A Keeper’s Perspective. Posted on by Emilie. All of the views expressed in this post do not represent the views and opinions of any zoological institution. When I first entered into the professional world of zoo keeping, I was very naive to how controversial my job really is. I had to learn it the hard way.",TRUE,0
Should Zoos Exist?,84110,https://time.com/4364671/zoos-improve-lives-of-animals/,Zoos Are Not Prisons. They Improve the Lives of Animals ...,"After the death of Harambe the gorilla at the Cinicinnati Zoo, do not forget the work zoos do to keep endangered and extinct animals alive.",TRUE,2
Should Zoos Exist?,87670,https://www.theguardian.com/science/lost-worlds/2014/aug/19/why-zoos-are-good,Why zoos are good | Science | The Guardian,"Support The Guardian Available for everyone, funded by readers ... Why zoos are good ... but even so I’d maintain that some of the following arguments (not least the threat of extinction) can ...",TRUE,2
Should Zoos Exist?,89257,https://www.knowswhy.com/why-should-zoos-exist/,Why should zoos exist? | KnowsWhy.com,"Why <b>should zoos exist</b>? January 27, 2011, khristine, 1 Comment. Why <b>should zoos exist</b>? Elephants, giraffes, rhinoceros, lions, tigers, and bears are just few of the animals which people can see and have a face-to-face encounter in a <b>zoo</b>. For most people, <b>zoos</b> are a form of entertainment, it provides the public an opportunity to meet vast collections of animals which can only be seen in the wild.",TRUE,2
Should Zoos Exist?,14881,https://poplisticle.com/animals/10-reasons-why-zoos-are-bad-and-should-be-banned/,10 Reasons Why Zoos Are Bad and Should Be Banned • Pop ...,"One of the biggest reasons <b>why</b> <b>zoos</b> are bad is because there aren’t any proper laws to be followed when it comes to providing these animals with protection and as far as there isn’t any, <b>zoos</b> <b>should</b> be <b>banned</b>. 3. <b>Zoos</b> Do Not Offer Sufficient Space A tiger locked in its cage",TRUE,-3
Should Zoos Exist?,15112,https://www.kstatecollegian.com/2016/04/18/zoos-are-an-animals-nightmare/,OPINION: Zoos are an animal’s nightmare | The Collegian,"Baby animals are some of the most popular attractions at zoos; however, once those animals become adults, their popularity dwindles and the zoo begins to lose money. This incentive to breed new babies leads to overpopulation within the zoos, which forces the zoos to find a new home for the animals, according the Animal Rights article.",TRUE,-3
Should Zoos Exist?,17508,https://bemusedbackpacker.com/2016/02/15/why-zoos-are-an-important-part-of-responsible-wildlife-tourism/,Why Zoos Are An Important Part Of Responsible Wildlife ...,"Why Zoos Are An Important Part Of Responsible Wildlife Tourism. ... Arguing that zoos should not exist in favour of more open alternatives is wrong, and completely ignores all the positive things that zoos actually do both within the tourism industry and also in terms of wildlife conservation and preservation. ... 70 comments on “ Why Zoos ...",TRUE,2
Should Zoos Exist?,18483,https://www.theguardian.com/science/2017/mar/08/why-the-world-needs-zoos,Why the world needs zoos | Science | The Guardian,Support The Guardian ... Why the world needs zoos ... always be resistance to the arguments for keeping animals in captivity and I will not defend those bad zoos desperately in need of improvement ...,TRUE,2
Should Zoos Exist?,28684,http://www.all-creatures.org/articles/ar-needzoos.html,Do We Need Zoos? - All-Creatures.org,"Do We Need Zoos? An Animal Rights Article from All-Creatures.org FROM. Andrea C. Rumbaugh, AnaiRhoads.org May 2010. Depending on whom you ask, a world without zoos and aquariums is either a glorious heaven or a gloomy dungeon.",TRUE,0
Should Zoos Exist?,30782,https://conservationfolks.com/why-i-think-zoos-should-no-longer-exist/,Why I Think Zoos Should No Longer Exist | Conservation Folks,"We see them for what they really are — small, unnatural enclosures where animals become trapped their entire lives, surrounded by a species that has brought them more harm than good. So here are some of the reasons I think <b>zoos should</b> no longer <b>exist</b>.",TRUE,-2
Should Zoos Exist?,31828,https://www.peta.org/features/zoo-conservation-captive-breeding/,"Zoos May Actually Hurt Conservation Efforts, Not Help Them ...","Even under the “best” circumstances, zoos cannot begin to replicate natural habitats. Animals are often prevented from doing many of the things that are natural and important to them, such as running, roaming, flying, climbing, foraging, choosing a mate, and being with others of their own kind.",TRUE,-1
Should Zoos Exist?,46900,https://www.theglobeandmail.com/opinion/editorials/the-problem-with-zoos/article30273090/,The problem with zoos - The Globe and Mail,Welcome to The Globe and Mail’s comment community. This is a space where subscribers can engage with each other and Globe staff. We aim to create a safe and valuable space for discussion and debate.,TRUE,-2
Should Zoos Exist?,54779,https://www.thenatureofcities.com/2014/01/22/what-is-the-point-of-zoos/,What Is the Point of Zoos? – The Nature of Cities,"Zoos provide some of this medicine by bringing wild nature to the city. A final word on zoos relates to our role. Just as zoos can affect the public’s views, so can the public affect the views of zoos. A more informed public will support the good work that zoos are doing and discourage the bad.",TRUE,0
Should Zoos Exist?,57527,https://www.theguardian.com/world/commentisfree/2017/mar/13/zoos-are-prisons-for-animals-no-one-needs-to-see-a-depressed-penguin-in-the-flesh,Zoos are prisons for animals – no one needs to see a ...,"The argument that zoos have educational merit might have once seemed convincing, but there is less reason to see animals in captivity than ever before. ... or a silent protest against the lack of ...",TRUE,-2
Should Zoos Exist?,64043,https://www.idausa.org/experts-agree-zoos-harm-good/,Experts Agree: Zoos Do More Harm Than Good,"The first menagerie is thought to have existed circa 3500 B.C. in ancient Egypt. Modern zoos came of age in urban centers in the 19th century; they began to make conservation intent only as recently as the 1970s, in tandem with the rise of the environmental and animal liberation movements.",TRUE,-2
Should Zoos Exist?,84888,https://www.toptenz.net/10-reasons-zoos-bad-planet.php,10 Reasons Zoos Are Bad for the Planet - Toptenz.net,"This argument has proved to be incorrect on several accounts. The truth is that most animals confined in zoos are not endangered. In addition, animals born in captivity have small survival chances if they’re released into the wild. Even so, most zoos have no intention of releasing baby animals and parents into the wild.",TRUE,-2
Should Zoos Exist?,92660,https://thefederalist.com/2014/04/18/lets-keep-zoos/,Let&#39;s Keep Zoos - The Federalist,"Let’s Keep Zoos. Learning stewardship is a good thing. By Rachel Lu. By Rachel Lu. April 18, 2014. The year that we were married, my husband and I were given a truly wonderful gift: a honeymoon ...",TRUE,2
Should Zoos Exist?,96675,http://www.jamesborrell.com/8-reasons-that-zoos-are-critically-important-for-conservation/,8 Reasons that Zoos are Critically Important for Conservation,"The Role of Zoos in Conservation. 1. There are 39 animal species currently listed by the IUCN as Extinct in the Wild. These are species that would have vanished totally were it not for captive populations around the world, many of which reside in zoos.",TRUE,2
Should Zoos Exist?,11947,https://wildenrichment.com/articles/the-benefits-of-zoos-and-aquariums/,The Benefits of Zoos and Aquariums - Wild Enrichment,"I’m by no means saying that there is nothing wrong with zoo’s and aquariums, there are pros and cons to everything and since the cons seem to be widely understood and perpetuated, (whether they are true or false) in this article ill simply be going over the benefits of zoos and aquariums.",TRUE,2
Should Zoos Exist?,19372,https://www.twinkl.co.uk/resource/t3-dd-212-zoos-are-cruel-and-all-the-animals-should-be-released-into-the-wild-debate-pack,&#39;Zoos Are Cruel and All the Animals Should Be Released ...,Most major cities have a zoo and they attract thousands of visitors. But how ethical is it to keep animals in a cage? This Debate Pack encourages students to think about whether zoos should be allowed to continue or whether all animals should be released into the wild.,TRUE,0
Should Zoos Exist?,23508,https://www.outsideonline.com/1930141/case-closing-zoos,The Case for Closing Zoos | Outside Online,The Case for Closing Zoos ... are there any good arguments for keeping animals in artificial ... Against the murky evidence that zoos educate or inspire is a growing amount of research showing ...,TRUE,-3
Should Zoos Exist?,32191,https://www.vegansociety.com/whats-new/blog/friends-not-felons-case-against-zoos,"Friends, not felons: The case against zoos | The Vegan Society","Arguments have been made that zoo animals such as elephants only travel long distances in the wild to look for food, and in zoos there is no need for them to travel this far. However, this hasn’t be conclusively proven – and, more importantly, humans still don’t have the right to take that freedom away.",TRUE,-3
Should Zoos Exist?,32377,https://www.deseret.com/opinion/2019/7/31/20755639/guest-opinion-zoos-and-aquariums-can-help-save-wild-animals,Guest opinion: Zoos and aquariums can help save wild ...,"Zoos and aquariums recognize this reality and give us a starting point for how best to move forward in protecting animals and their future. The research conducted by modern zoos and aquariums, in partnership with university scientists, empowers regulatory organizations like NOAA to help animals more effectively in the wild.",TRUE,2
Should Zoos Exist?,33099,https://www.opendemocracy.net/en/transformation/zoos-are-problem-not-solution-to-animal-conservation/,"Zoos are the problem, not the solution to animal ...","It would also give zoos more leverage to promote other attractions that are not mired in the same ethical debates, such as species that are local to the region of the zoo, or computer simulations ...",TRUE,-2
Should Zoos Exist?,35715,https://uisjournal.com/opinion/2018/10/10/why-should-we-support-zoos/,Why Should We Support Zoos? – The Journal,"However, it is important to support good zoos and to help advocate for better zoos, should one’s local zoo not be up to par with the times. Therefore, we should not avoid going to the zoo, and we should do our best to donate or even volunteer to help the zoo out, as many zoos rely on funding from the government or visitors.",TRUE,1
Should Zoos Exist?,38486,https://www.theguardian.com/commentisfree/2017/oct/02/zoos-closed-nearly-500-animals-die-four-years-zoo,All zoos should be closed – other species have rights ...,"Opinion Zoos All zoos should be closed – other species have rights ... In his famous book, The Human Zoo, Desmond Morris showed how humans in a city are like animals in a zoo ...",TRUE,-3
Should Zoos Exist?,39726,https://www.theatlantic.com/news/archive/2016/06/harambe-zoo/485084/,Do We Need Zoos? - The Atlantic,"Do We Need Zoos? The killing of Harambe, the silverback gorilla, at the Cincinnati Zoo has sparked a massive debate. ... M ost past arguments against zoos have focused on the insensitivity toward ...",TRUE,0
Should Zoos Exist?,57077,https://www.vice.com/en_us/article/gqmvzx/why-we-should-close-all-zoos-778,All the Reasons Why Zoos Should Be Banned - VICE,"All the Reasons <b>Why Zoos Should</b> Be <b>Banned</b> . I&#39;m no big animal-rights campaigner, but I do trust facts delivered by experts, and the facts tell me that <b>zoos</b> are just a really terrible idea.",TRUE,-3
Should Zoos Exist?,57134,https://vancouversun.com/opinion/opinion-zoos-and-aquariums-improve-the-lives-of-animals,Opinion: Zoos and aquariums improve the lives of animals,"However, a sweeping indictment of all zoos and aquariums fails to consider the positive contributions of ethical institutions, which protect the lives of animals both in human care and in the wild.",TRUE,2
Should Zoos Exist?,59815,https://www.stlzoo.org/about/whyzoosmatter,Why Zoos Matter | Saint Louis Zoo,"Zoos are in a unique position to make a difference. Zoos are focused on offering the very best possible nutrition, enrichment and environment for animals in their care. The many committed people at zoos care deeply about animals, working with an incredible variety of species, from one-celled creatures to elephants.",TRUE,2
Should Zoos Exist?,70176,https://www.psychologytoday.com/us/blog/animal-emotions/201004/zoos-and-aquariums-do-not-accomplish-what-they-claim-they-do,Zoos and Aquariums Do Not Accomplish What They Claim They ...,"Thus, we need to revisit the very reasons why <b>zoos</b> <b>exist</b>, why animals <b>should</b> be kept in these places and often shipped here and there as if they&#39;re objects for purposes of mating or adding to an ...",TRUE,-2
Should Zoos Exist?,80395,https://www.independent.co.uk/news/long_reads/zoos-cruel-wildlife-conservation-species-a9056701.html,Zoos are outdated and cruel – it’s time to make them a ...,"News &gt; Long Reads <b>Zoos</b> are outdated and cruel – it’s time to make them a thing of the past. <b>Zoos</b> do not play a significant role in the conservation of wildlife, their claims to educate are ...",TRUE,-3
Are Social Networking Sites Good for Our Society?,10216,https://www.theguardian.com/media/organgrinder/2007/sep/10/socialnetworkingisaboutrea,Social networking is about real friends | Media | The Guardian,"The lazy arguments against social networking sites are really very boring now: &quot;I&#39;d rather meet Face-to-Facebook&quot; might have been faintly entertaining the first time you said it but please, get ...",TRUE,2
Are Social Networking Sites Good for Our Society?,17870,https://workology.com/5-benefits-of-social-networks-at-work/,5 Benefits of Social Networks at Work - Workology,"5 Benefits of Social Networks at Work ... Hi Jessica, I agree with you that social media sites are used for relationship building, fostering organizational culture and trends and analysis. Apart from this, internally it builds a sense of community among employees. It encourages them to have their own branding within the company.",TRUE,2
Are Social Networking Sites Good for Our Society?,24291,https://www.wired.com/2015/01/a-teenagers-view-on-social-media/,A Teenager’s View on Social Media | WIRED,"A Teenager’s View on Social Media I read technology articles quite often and see plenty of authors attempt to dissect or describe the teenage audience, especially in regards to social media.",TRUE,0
Are Social Networking Sites Good for Our Society?,45445,https://sites.google.com/site/socialnetworkpaper/the-negative-effects-of-social-networks,The Negative Effects of Social Networks - Google Sites,"The Negative Effects of Social Networks ... “Sending instant messages or text messages to friends through a social network site has remained stable, with 58% of social networking teens saying they sent texts or IMs” (Pew).",TRUE,-2
